text,occurrence_count
primary school pupil,3.0
skilled foreign workers,3.0
sold-out stadium show,3.0
different crops,3.0
corrupt person,3.0
special church service,3.0
small holders,3.0
next ones,3.0
international data masterclass,3.0
cleaner cooking technologies,3.0
relevant creditors,3.0
major client,3.0
domestic carriers,3.0
domestic terminal,3.0
kitchen stools,3.0
virtual tournament,3.0
certified inspectors,3.0
advanced materials,3.0
international map,3.0
one pump-action gun,3.0
health extension workers,3.0
ultra-modern medical centre,3.0
keirin,3.0
second publication,3.0
seven teams,3.0
sky trains,3.0
especially nursing mothers,3.0
building properties,3.0
polygamous family,3.0
emergency repairs,3.0
mealtime,3.0
tiny room,3.0
mainstream comedy,3.0
digester,3.0
six metres,3.0
fraudulent actors,3.0
two other parties,3.0
breast cancer cells,3.0
global auto industry,3.0
defilement cases,3.0
fresh cassava,3.0
medals presentation ceremony,3.0
permeable pavements,3.0
undisclosed locations,3.0
billion people,3.0
research community,3.0
basic fees,3.0
traditional property rates,3.0
three pensions,3.0
favorite brain part,3.0
large institutions,3.0
telephone calls,3.0
full stadium,3.0
nonsmokers,3.0
similar messages,3.0
logistics partners,3.0
local brokers,3.0
gross mining volumes,3.0
six other schools,3.0
small-scale business owners,3.0
youth minister,3.0
piperine,3.0
protective face shields,3.0
traffic offenders,3.0
indigenous populations,3.0
constituency centres,3.0
local healthcare workers,3.0
existing members,3.0
pop arena,3.0
state news agency,3.0
imported refined products,3.0
de facto leader,3.0
corrosive burns,3.0
club people,3.0
pedophiles,3.0
dry months,3.0
property agent,3.0
armed elements,3.0
stock-outs,3.0
global technology companies,3.0
fire service post,3.0
navy blazer,3.0
black zip-neck jumper,3.0
creative art space,3.0
police pick-up truck,3.0
global survey,3.0
side lines,3.0
traditional bank account,3.0
radical groups,3.0
right ingredients,3.0
outstanding fixtures,3.0
private auditor,3.0
school nurse,3.0
about eight notices,3.0
scheduled interview,3.0
super delegates elections,3.0
satellite spectrum,3.0
six strategic crops,3.0
public art,3.0
senior military commanders,3.0
audio address,3.0
beneficiary areas,3.0
community organizers,3.0
birthday greeting,3.0
upcoming episodes,3.0
illicit money,3.0
one negative comment,3.0
fuel diversion,3.0
remaining individuals,3.0
stalled construction,3.0
individual governments,3.0
state troopers,3.0
iconic show court,3.0
female parliamentarians,3.0
deteriorated road,3.0
fire pit,3.0
short flight,3.0
top comments,3.0
mentor students,3.0
home gold,3.0
dnata,3.0
port workers,3.0
multiple pieces,3.0
food bazaars,3.0
registered association,3.0
free gown,3.0
eight companies,3.0
gemstone dealers,3.0
temperature guns,3.0
film buffs,3.0
reliable water supply,3.0
reliable car,3.0
quality feed,3.0
family group,3.0
three bridges,3.0
student permit,3.0
active partners,3.0
film star,3.0
breeding place,3.0
stagnant water sites,3.0
online journalists,3.0
government attorneys,3.0
two closest rivals,3.0
chicken soup,3.0
familiar figure,3.0
regional police,3.0
home bench,3.0
matured cocoa,3.0
four best runners,3.0
short clip,3.0
foolish person,3.0
uncut woman,3.0
bear attacks,3.0
movie houses,3.0
dear athletes,3.0
scalable enterprises,3.0
birr,3.0
newly constructed stadium,3.0
municipal government,3.0
chicken wings,3.0
blockchain technologies,3.0
healthy pregnancies,3.0
bespoke travel experiences,3.0
packed lunches,3.0
scheduled gold delivery,3.0
best lead actress,3.0
plains,3.0
landmark projects,3.0
annual music festival,3.0
artemisia plant,3.0
accidental episodes,3.0
party line,3.0
election campaign period,3.0
untracked trips,3.0
new pricing feature,3.0
fetishes,3.0
hard assets,3.0
nine grandchildren,3.0
strict lockdowns,3.0
chief content officer,3.0
architectural industry,3.0
revered traditional leader,3.0
call credit,3.0
second runner-up prize,3.0
legal aid services,3.0
second president,3.0
complete house,3.0
five contestants,3.0
main training arm,3.0
valuable product,3.0
game ranger,3.0
dating websites,3.0
advanced prostate cancer,3.0
standing desk,3.0
intensive care treatment,3.0
seven-time winners,3.0
street robberies,3.0
consortiums,3.0
great athlete,3.0
nitrites,3.0
registered agents,3.0
meteorological agencies,3.0
accessible platforms,3.0
cowboy boots,3.0
essential chemicals,3.0
four grains,3.0
green industries,3.0
company staff member,3.0
three miles,3.0
pterygium,3.0
state-owned businesses,3.0
sci-fi movies,3.0
lip blister,3.0
vessel monitoring systems,3.0
proud family members,3.0
two panel discussions,3.0
equipped participants,3.0
token fee,3.0
juvenile system,3.0
ethical businesses,3.0
tablet computer,3.0
left engine,3.0
ace producer,3.0
extreme climate events,3.0
book donation,3.0
heavy rocks,3.0
core infrastructure sectors,3.0
recurrent infections,3.0
visa application websites,3.0
first symptoms,3.0
budding creatives,3.0
three fields,3.0
five million followers,3.0
evil people,3.0
key tourist sites,3.0
private candidate,3.0
first service game,3.0
damaged cars,3.0
virtual consultations,3.0
relevant departments,3.0
symbolic ceremony,3.0
second youngest debutant,3.0
required photo album,3.0
aspiring women professionals,3.0
new photograph,3.0
local water bodies,3.0
media officers,3.0
classroom floors,3.0
thrilling game,3.0
relief assistance,3.0
anal intercourse,3.0
internal unit,3.0
smoke detector,3.0
large entry,3.0
said properties,3.0
national statistics agency,3.0
critical infrastructure project,3.0
since-deleted tweet,3.0
exporting community,3.0
lowest cases,3.0
ethicists,3.0
private vendor,3.0
extra period,3.0
admission notices,3.0
muddy waters,3.0
homegrown talents,3.0
exchange market,3.0
comedic series,3.0
career coach,3.0
television appearances,3.0
two-month ultimatum,3.0
falling currency,3.0
young female players,3.0
water delivery,3.0
tongue scraper,3.0
local craftsmen,3.0
local reporter,3.0
different forums,3.0
old debts,3.0
auction shortfalls,3.0
traditional wear,3.0
big businesswoman,3.0
extra training,3.0
non-state actor,3.0
yellow banners,3.0
starting berths,3.0
re-bagged rice,3.0
smallpox vaccines,3.0
registered assemblers,3.0
state-owned broadcaster,3.0
eco-friendly technology,3.0
half-staff,3.0
concrete step,3.0
happy beneficiary,3.0
remaining hospitals,3.0
pork industry,3.0
entire districts,3.0
non-member countries,3.0
opinion article,3.0
cult leader,3.0
left-handed child,3.0
voter exhibition,3.0
unpaid contractors,3.0
public sector unions,3.0
fasting month,3.0
separate political rallies,3.0
female actors,3.0
road compactor,3.0
first few cases,3.0
unauthorised service lines,3.0
sharp implements,3.0
late cleric,3.0
nearest clinic,3.0
left-foot shot,3.0
two presidential candidates,3.0
natural ecosystem,3.0
mortgage industry,3.0
electronic stickers,3.0
third officer,3.0
professional arm,3.0
student-led enterprises,3.0
church groups,3.0
original script,3.0
eight new countries,3.0
residential abodes,3.0
visiting lecturer,3.0
alternative fuel sources,3.0
corporate women,3.0
lush greenery,3.0
wealthiest countries,3.0
comparable products,3.0
new appliances,3.0
detained chairman,3.0
question-and-answer sessions,3.0
special man,3.0
energy commodities,3.0
mobile accounts,3.0
corporate brands,3.0
far east,3.0
cattle farming,3.0
musicologists,3.0
entire campus,3.0
stationeries,3.0
media establishment,3.0
young tennis players,3.0
sole supplier,3.0
heavy user,3.0
mutated version,3.0
new cast,3.0
rabies vaccination,3.0
respective football clubs,3.0
neo-natal deaths,3.0
great white shark,3.0
florists,3.0
critical ingredients,3.0
waist-deep water,3.0
regular fixture,3.0
local officers,3.0
right touchline,3.0
soft drugs,3.0
robotics engineers,3.0
scientific papers,3.0
imitators,3.0
media persecutor,3.0
imaging area,3.0
pharmacy unit,3.0
four theatres,3.0
said recording,3.0
new eyes,3.0
stable local currency,3.0
locally produced products,3.0
single boxer,3.0
wooden canoe,3.0
private jet flights,3.0
major items,3.0
registered accounts,3.0
clinical setting,3.0
recesses,3.0
pumpkin seeds,3.0
nice game,3.0
bank workers,3.0
seasoned statesman,3.0
modern beats,3.0
raided settlement,3.0
electronic form,3.0
shipping services,3.0
different administrations,3.0
committed leaders,3.0
public documents,3.0
blotchy rash,3.0
respective firms,3.0
single large grave,3.0
sorrowful ceremony,3.0
perfect home,3.0
local banking sector,3.0
sports retail giant,3.0
robust team,3.0
warmer climate,3.0
stomach acid,3.0
reflux,3.0
regional structures,3.0
land-use regulations,3.0
power vehicles,3.0
strong proponent,3.0
right property,3.0
outgoing platform,3.0
side dish,3.0
national meteorological agency,3.0
online exams,3.0
colitis,3.0
lottery bodies,3.0
footnotes,3.0
single birth,3.0
surgical interventions,3.0
cheap flights,3.0
detailed proposal,3.0
equivalent ounce,3.0
major attacks,3.0
five bedrooms,3.0
empty shelves,3.0
housing censuses,3.0
night auditor,3.0
powerful political figures,3.0
advanced payments,3.0
major rainy season,3.0
decision table,3.0
useful data,3.0
misdemeanour charge,3.0
cooking points,3.0
delegate hostels,3.0
first-hand accounts,3.0
gastrointestinal symptoms,3.0
district head,3.0
election monitor,3.0
hamsters,3.0
accessible homes,3.0
illustrative example,3.0
residential structure,3.0
election cases,3.0
thereport,3.0
local news reports,3.0
poorly ventilated rooms,3.0
chosen representative,3.0
emerging designers,3.0
transnational corporations,3.0
expensive pit,3.0
new space,3.0
highest governing body,3.0
last major town,3.0
left-footed volley,3.0
wrecks,3.0
wintry weather,3.0
solid object,3.0
curated list,3.0
goose pimples,3.0
sister cities,3.0
special prayer session,3.0
avowed feminist,3.0
major prisoner,3.0
diverse partners,3.0
precision farming tools,3.0
dedicated area,3.0
dance clubs,3.0
maiden summit,3.0
two laptops,3.0
refined petroleum product,3.0
cryptocurrency firm,3.0
modern apartments,3.0
luxury estates,3.0
official partner,3.0
red alerts,3.0
qualified engineers,3.0
group assets,3.0
bead masks,3.0
main courtyard,3.0
key logistics hub,3.0
main sites,3.0
fluoridated toothpaste,3.0
beach stretch,3.0
different kettle,3.0
passing out ceremony,3.0
various news portals,3.0
gas leakages,3.0
national athletics team,3.0
growing area,3.0
biggest hospital,3.0
heterosexual married couples,3.0
welding projects,3.0
robust structures,3.0
wanted cars,3.0
craft persons,3.0
spares,3.0
violent gun attack,3.0
brilliant free-kick,3.0
late equalisers,3.0
assets declaration forms,3.0
county governments,3.0
practical simulations,3.0
cyber attackers,3.0
popular people,3.0
original draft,3.0
locally made sacks,3.0
two more districts,3.0
sufficient personnel,3.0
six televised apologies,3.0
injured players,3.0
supplementary documents,3.0
well-oiled machine,3.0
storm surges,3.0
metastasis,3.0
ischemic heart disease,3.0
bailiff system,3.0
urban counterparts,3.0
highly engaged users,3.0
jury foreperson,3.0
mine shaft,3.0
severe power cuts,3.0
unknown robbers,3.0
various guilds,3.0
chords,3.0
affected house,3.0
hard-working teachers,3.0
tallest iroko tree,3.0
creeks,3.0
interbank currency market,3.0
hostage-takers,3.0
terminally ill people,3.0
operational head office,3.0
active taxpayers,3.0
busy areas,3.0
first letters,3.0
di suspects,3.0
two legislators,3.0
free gate,3.0
vaccine storage refrigerators,3.0
free trader,3.0
adjoining properties,3.0
private radio station,3.0
kind man,3.0
retail banking sector,3.0
brilliant young minds,3.0
appropriate committees,3.0
divorce lawyers,3.0
competition venue,3.0
lengthy meeting,3.0
cancer treatment centre,3.0
digital sandboxes,3.0
purees,3.0
former ruling party,3.0
hospitality sectors,3.0
four coastal countries,3.0
intensive care beds,3.0
certified cocoa,3.0
different districts,3.0
convicted persons,3.0
student organizations,3.0
spiritual group,3.0
second public hearing,3.0
election committee,3.0
great footballer,3.0
girls contest,3.0
student movement,3.0
meteorological services,3.0
right fertilizers,3.0
following facilities,3.0
staycations,3.0
barristers,3.0
controversial posts,3.0
indoor air,3.0
global food supplies,3.0
two new singles,3.0
main striker,3.0
student portal,3.0
fewer sexual partners,3.0
intimate wedding picture,3.0
high-end homes,3.0
food handouts,3.0
nationwide blackout,3.0
fresh cash,3.0
central partners,3.0
secondary cities,3.0
nine tracks,3.0
higher education facilities,3.0
single product,3.0
male baby,3.0
members/delegates,3.0
seventh man,3.0
big trade mission,3.0
foreign travelers,3.0
high quality products,3.0
pediatric cancer,3.0
cinema chains,3.0
vibrant music,3.0
largest population,3.0
premium finishes,3.0
sexual services,3.0
small-holder farmer,3.0
neighbouring community,3.0
deceased chief,3.0
new cross,3.0
application window,3.0
animal protein,3.0
about five regions,3.0
responsible institutions,3.0
dollar denominated assets,3.0
castle grounds,3.0
steel companies,3.0
human rights experts,3.0
agro inputs,3.0
women participants,3.0
select spirit,3.0
coastal ecosystems,3.0
first host,3.0
international trip,3.0
third case,3.0
two platoons,3.0
one recruit,3.0
magnesium-rich foods,3.0
activist groups,3.0
injured police,3.0
comedy sector,3.0
knee problem,3.0
key government buildings,3.0
kenkey joint,3.0
best facilities,3.0
six northern regions,3.0
fufu party,3.0
kernel market,3.0
community spaces,3.0
special plaque,3.0
cargo services,3.0
various households,3.0
international police organisation,3.0
original program,3.0
external bodies,3.0
animal health products,3.0
local giants,3.0
fast food joints,3.0
fine team,3.0
four trawlers,3.0
affordable products,3.0
military representatives,3.0
hops,3.0
skilled employees,3.0
pruritus ani,3.0
side-chicks,3.0
impactful businesses,3.0
two spent shells,3.0
smart farming technologies,3.0
one organization,3.0
year nominees,3.0
basic technology,3.0
boars,3.0
three yellow cards,3.0
seven companies,3.0
trade exhibitions,3.0
toasts,3.0
family statement,3.0
refuse dump site,3.0
multiple lacerations,3.0
@𝗼𝗻𝗲𝗷𝗼𝗯𝗹𝗲𝘀𝘀𝗯𝗼𝘆,3.0
specialised anti-corruption courts,3.0
plant diseases,3.0
satirist,3.0
court-approved search warrant,3.0
substantive sector minister,3.0
impounded trucks,3.0
ophthalmic nurses,3.0
critical organ,3.0
suspicious messages,3.0
daycare centres,3.0
spacious layouts,3.0
recording contract,3.0
cyclopropenylidene,3.0
intelligent boy,3.0
valuable tools,3.0
affordable laptops,3.0
serving officer,3.0
illegal mining equipment,3.0
three appointees,3.0
celebrity makeup artist,3.0
gold refineries,3.0
fighting force,3.0
fake video,3.0
eight locations,3.0
maximum sustained winds,3.0
digital experts,3.0
north-east coast,3.0
ancient viruses,3.0
best young players,3.0
blank sheet,3.0
one exporter,3.0
early weather warnings,3.0
individual reporters,3.0
engine problem,3.0
similar posts,3.0
whistle blowers,3.0
last five days,3.0
accounting system,3.0
vocal advocates,3.0
multiple orders,3.0
individual holder,3.0
polo match,3.0
voting bloc,3.0
microblogging site,3.0
youth members,3.0
cement market,3.0
gas chamber,3.0
sorority,3.0
different tests,3.0
right hooks,3.0
